ACR_GROUPID,ICDCODE,DESCRIPTION,EFF_DATE,ACTIVE
CR0270,B65.8,"INFECTION DUE TO SCHISTOSOMA INTERCALATUM,  SCHISTOSOMA MATTHEEI , SCHISTOSOMA MEKONGI",1/1/2014,T
CR0270,B65.3,CERCARIAL DERMATITIS;  SWIMMER'S ITCH,1/1/2014,T
CR0270,B34.8,OTHER VIRAL INFECTIONS OF UNSPECIFIED SITE,1/1/2014,T
CR0270,B65.1,SCHISTOSOMIASIS DUE TO SCHISTOSOMA MANSONI [INTESTINAL SCHISTOSOMIASIS],1/1/2014,T
CR0270,L72.2,STEATOCYSTOMA MULTIPLEX,1/1/2014,T
CR0270,B51.9,PLASMODIUM VIVAX MALARIA WITHOUT COMPLICATIONS,1/1/2014,T
CR0270,B50.9,PLASMODIUM FALCIPARUM MALARIA,1/1/2014,T
CR0270,B34.9,"VIRAL INFECTION, UNSPECIFIED;",1/1/2014,T
CR0270,B82.0,"INTESTINAL HELMINTHIASIS, UNSPECIFIED",1/1/2014,T
CR0270,L02.0,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF FACE",1/1/2014,T
CR0270,K04.9,OTHER AND UNSPECIFIED DISEASES OF PULP AND PERIAPICAL TISSUES,1/1/2014,T
CR0270,K30,DYSPEPSIA,1/1/2014,T
CR0270,K31.0,ACUTE DILATATION OF STOMACH; ACUTE DISTENSION OF STOMACH,1/1/2014,T
CR0270,K31.9,"DISEASE OF STOMACH AND DUODENUM, UNSPECIFIED",1/1/2014,T
CR0270,K59.0,CONSTIPATION,1/1/2014,T
CR0270,L02.1,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF NECK",1/1/2014,T
CR0270,L02.4,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF LIMB,  AXILLA,  HIP & SHOULDER ",1/1/2014,T
CR0270,L02.2,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF TRUNK; CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF ABDOMINAL WALL; CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF BACK [ANY PART, EXCEPT BUTTOCK]; CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF CHEST WALL; CUTANEO",1/1/2014,T
CR0270,L02.3,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF BUTTOCK; CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF GLUTEAL REGION",1/1/2014,T
CR0270,K04.8,RADICULAR CYST; PERIODONTAL APICAL CYST; PERIAPICAL CYST; RESIDUAL RADICULAR CYST,1/1/2014,T
CR0270,E87.0,HYPEROSMOLALITY AND HYPERNATRAEMIA; SODIUM [NA] EXCESS; SODIUM [NA] OVERLOAD,1/1/2014,T
CR0270,E86.2,SEVERE DEHYDRATION,1/1/2014,T
CR0270,K04.7,PERIAPICAL ABSCESS WITHOUT SINUS; DENTAL ABSCESS NOS; DENTOALVEOLAR ABSCESS NOS; PERIAPICAL ABSCESS NOS,1/1/2014,T
CR0270,K04.6,PERIAPICAL ABSCESS WITH SINUS; DENTAL ABSCESS WITH SINUS; DENTOALVEOLAR ABSCESS WITH SINUS,1/1/2014,T
CR0270,K04.5,CHRONIC APICAL PERIODONTITIS; APICAL OR PERIAPICAL GRANULOMA; APICAL PERIODONTITIS NOS,1/1/2014,T
CR0270,K04.4,ACUTE APICAL PERIODONTITIS OF PULPAL ORIGIN; ACUTE APICAL PERIODONTITIS NOS,1/1/2014,T
CR0270,I25.0,"ATHEROSCLEROTIC CARDIOVASCULARDISEASE, SO DESCRIBED",1/1/2014,T
CR0270,K04.2,PULP DEGENERATION; DENTICLES; PULPAL CALCIFICATIONS; PULPAL STONES,1/1/2014,T
CR0270,T00.1,SUPERFICIAL INJURIES INVOLVING THORAX WITH ABDOMEN LOWER BACK AND PELVIS,1/1/2014,T
CR0270,T00.2,SUPERFICIAL INJURIES INVOLVING MULTIPLE REGIONS OF UPPER LIMB(S),1/1/2014,T
CR0270,T00.9,"MULTIPLE SUPERFICIAL INJURIES, UNSPECIFIED; MULTIPLE ABRASSIONS NOS; MULITPLE NONTHERMAL BLISTERS NOS; MULTIPLE BRUISES NOS; MUTIPLE CONTUSSIONS NOS; MULTIPLE HAEMATOMAS NOS; MUTIPLE NONVENOMOUS INSECT BITE NOS",1/1/2014,T
CR0270,S01.4,OPEN WOUND OF CHEEK AND TEMPOROMANDIBULAR AREA,1/1/2014,T
CR0270,T00.6,SUPERFICIAL INJURIES INVOLVING MULTIPLE REGIONS OF UPPER LIMB(S) WITH LOWER LIMB(S),1/1/2014,T
CR0270,J20.6,ACUTE BRONCHITIS DUE TO RHINOVIRUS,1/1/2014,T
CR0270,S91.0,OPEN WOUND OF ANKLE,1/1/2014,T
CR0270,S81.9,"OPEN WOUND OF LOWER LEG, PART UNSPECIFIED",1/1/2014,T
CR0270,S81.8,OPEN WOUND OF OTHER PARTS OF LOWER LEG,1/1/2014,T
CR0270,S81.7,MULTIPLE OPEN WOUNDS OF LOWER LEG,1/1/2014,T
CR0270,S81.0,OPEN WOUND OF KNEE,1/1/2014,T
CR0270,S61.9,"OPEN WOUND OF WRIST AND HAND PART, PART UNSPECIFIED",1/1/2014,T
CR0270,J20.0,ACUTE BRONCHITIS DUE TO MYCOPLASMA PNEUMONIAE,1/1/2014,T
CR0270,J06.9,"ACUTE UPPER RESPIRATORY INFECTION, UNSPECIFIED; ACUTE UPPER RESPIRATORY DISEASE; UPPER RESPIRATORY INFECTION NOS",1/1/2014,T
CR0270,J20.2,ACUTE BRONCHITIS DUE TO STREPTOCOCCUS,1/1/2014,T
CR0270,J06.8,OTHER ACUTE UPPER RESPIRATORY INFECTIONS OF MULTIPLE SITES,1/1/2014,T
CR0270,S91.7,MULTIPLE OPEN WOUNDS OF ANKLE AND FOOT,1/1/2014,T
CR0270,J03.9,"ACUTE TONSILLITIS, UNSPECIFIED; ACUTE TONSILLITIS NOS; ACUTE FOLLICULAR TONSILLITIS; ACUTE GANGRENOUS TONSILLITIS; ACUTE INFECTIVE TONSILLITIS; ACUTE ULCERATIVE TONSILLITIS",1/1/2014,T
CR0270,J20.7,ACUTE BRONCHITIS DUE TO ECHOVIRUS,1/1/2014,T
CR0270,J03.0,STREPTOCOCCAL TONSILLITIS,1/1/2014,T
CR0270,I25.4,"CORONARY ARTERY ANEURYSM; CORONARY ARTERIOVENOUS FISTULA, ACQUIRED",1/1/2014,T
CR0270,I25.3,ANEURYSM OF HEART; MURAL ANEURYSM; VENTICULAR ANEURYSM,1/1/2014,T
CR0270,L02.8,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE OF OTHER SITES: HEAD [ANY PART, EXCEPT FACE]; SCALP",1/1/2014,T
CR0270,S00.0,SUPERFICIAL INJURY OF SCALP,1/1/2014,T
CR0270,S91.3,OPEN WOUND OF OTHER PARTS OF FOOT; OPEN WOUND OF FOOT NOS,1/1/2014,T
CR0270,S01.3,OPEN WOUND OF EAR,1/1/2014,T
CR0270,S01.2,OPEN WOUND OF NOSE,1/1/2014,T
CR0270,S01.1,OPEN WOUND OF EYELID AND PERIOCULAR AREA,1/1/2014,T
CR0270,S01.0,OPEN WOUND OF SCALP,1/1/2014,T
CR0270,S00.9,"SUPERFICIAL INJURY OF HEAD, PART UNSPECIFIED",1/1/2014,T
CR0270,S00.8,SUPERFICIAL INJURY OF OTHER PARTS OF HEAD,1/1/2014,T
CR0270,S00.7,MULTIPLE SUPERFICIAL INJURIES OF HEAD,1/1/2014,T
CR0270,S00.5,SUPERFICIAL INJURY OF LIP AND ORAL CAVITY,1/1/2014,T
CR0270,S00.4,SUPERFICIAL INJURY OF EAR,1/1/2014,T
CR0270,S00.3,SUPERFICIAL INJURY OF NOSE,1/1/2014,T
CR0270,S01.5,OPEN WOUND OF LIP AND ORAL CAVITY,1/1/2014,T
CR0270,S00.1,CONTUSION OF EYELID AND PERIOCULAR AREA; BLACK EYE,1/1/2014,T
CR0270,S01.7,MULTIPLE OPEN WOUNDS OF HEAD,1/1/2014,T
CR0270,O23.9,OTHER AND UNSPECIFIED GENITOURINARY TRACT INFECTION IN PREGNANCY; GENITOURINARY TRACT INFECTION IN PREGNANCY NOS,1/1/2014,T
CR0270,O23.5,INFECTIONS OF THE GENITAL TRACT IN PREGNANCY,1/1/2014,T
CR0270,O23.4,UNSPECIFIED INFECTION OF URINARY TRACT IN PREGNANCY,1/1/2014,T
CR0270,O23.2,INFECTIONS OF URETHRA IN PREGNANCY,1/1/2014,T
CR0270,O23.1,INFECTIONS OF BLADDER IN PREGNANCY,1/1/2014,T
CR0270,N30.4,IRRADIATION CYSTITIS,1/1/2014,T
CR0270,N20.9,"URINARY CALCULUS, UNSPECIFIED; CALCULOUS PYELONEPHRITIS",1/1/2014,T
CR0270,N20.2,CALCULUS OF KIDNEY WITH CALCULUS OF URETER,1/1/2014,T
CR0270,N20.1,CALCULUS OF URETER; URETERIC STONE,1/1/2014,T
CR0270,N20.0,CALCULUS OF KIDNEY; NEPHROLITHIASIS NOS; RENAL CALCULUS OR STONE; STAGHORN CALCULUS; STONE IN KIDNEY,1/1/2014,T
CR0270,L72.9,"FOLLICULAR CYST OF SKIN AND SUBCUTANEOUS TISSUE, UNSPECIFIED",1/1/2014,T
CR0270,L72.8,OTHER FOLLICULAR CYSTS OF SKIN AND SUBCUTANEOUS TISSUE,1/1/2014,T
CR0270,S00.2,OTHER SUPERFICIAL INJURIES OF EYELID AND PERIOCULAR AREA,1/1/2014,T
CR0270,J06.0,ACUTE LARYNGOPHARYNGITIS,1/1/2014,T
CR0270,K04.1,NECROSIS OF PULP; PULPAL GANGRENE,1/1/2014,T
CR0270,K04.0,PULPITIS; PULPAL ABSCESS; PULPAL POLYP; ACUTE PULPITIS; HYPERPLASTIC CHRONIC PULPITIS; ULCERATIVE CHRONIC PULPITIS; SUPPARATIVE PULPITIS,1/1/2014,T
CR0270,J40,"BRONCHITIS, NOT SPECIFIED AS ACUTE OR CHRONIC",1/1/2014,T
CR0270,J22,UNSPECIFIED ACUTE LOWER RESPIRATORY INFECTION,1/1/2014,T
CR0270,J20.9,"ACUTE BRONCHITIS, UNSPECIFIED",1/1/2014,T
CR0270,J20.8,ACUTE BRONCHITIS DUE TO OTHER SPECIFIED ORGANISMS,1/1/2014,T
CR0270,K04.3,ABNORMAL HARD TISSUE FORMATION IN PULP; SECONDARY OR IRREGULAR DENTINE,1/1/2014,T
CR0270,L72.0,EPIDERMAL CYST,1/1/2014,T
CR0270,B34.3,"PARVOVIRUS INFECTION, UNSPECIFIED",1/1/2014,T
CR0270,B34.2,"CORONAVIRUS INFECTION, UNSPECIFIED",1/1/2014,T
CR0270,B34.1,ECHOVIRUS INFECTION NOS,1/1/2014,T
CR0270,B09,VIRAL EXANTHEM,1/1/2014,T
CR0270,B06.9,RUBELLA WITHOUT COMPLICATIONS,1/1/2014,T
CR0270,B06.8,RUBELLA WITH OTHER COMPLICATIONS,1/1/2014,T
CR0270,B01.9,VARICELLA [CHICKENPOX] WITHOUT COMPLICATION,1/1/2014,T
CR0270,B05.9,MEASLES WITHOUT COMPLICATIONS,1/1/2014,T
CR0270,B05.4,MEASLES WITH INTESTINAL COMPLICATIONS,1/1/2014,T
CR0270,B05.3+H76.1*,MEASLES COMPLICATED BY OTITIS MEDIA,1/1/2014,T
CR0270,E86.1,MODERATE DEHYDRATION,1/1/2014,T
CR0270,J03.8,ACUTE TONSILLITIS DUE TO OTHER SPECIFIED ORGANISMS,1/1/2014,T
CR0270,L02.9,"CUTANEOUS ABSCESS, FURUNCLE AND CARBUNCLE, UNSPECIFIED; FURUNCULOSIS NOS",1/1/2014,T
CR0270,I25.1,ATHEROSCLEROTIC HEAR TDISEASE; CORONARY ARTERY ATHEROMA; CORONARY ARTERY ATHEROSCLEROSIS; CORONARY ARTERY DISEASE; CORONARY ARTERY SCLEROSIS,1/1/2014,T
CR0270,L72.1,TRICHILEMMAL CYST; PILAR CYST; SEBACEOUS CYST,1/1/2014,T
CR0270,J20.1,ACUTE BRONCHITIS DUE TO HAEMOPHILUS INFLUENZAE,1/1/2014,T
CR0270,T00.8,SUPERFICIAL INJURIES INVOLVING OTHER COMBINATIONS OF BODY REGIONS,1/1/2014,T
CR0270,J20.5,ACUTE BRONCHITIS DUE TO RESPIRATORY SYNCYTIAL VIRUS,1/1/2014,T
CR0270,J20.4,ACUTE BRONCHITIS DUE TO PARAINFLUENZA VIRUS,1/1/2014,T
CR0270,J20.3,ACUTE BRONCHITIS DUE TO COXSACKIEVIRUS,1/1/2014,T
CR0270,S91.2,OPEN WOUND OF TOE(S) WITH DAMAGE TO NAIL,1/1/2014,T
CR0270,B34.4,"PAPOVAVIRUS INFECTION, UNSPECIFIED",1/1/2014,T
CR0270,S91.1,OPEN WOUND OF TOE(S) WITHOUT DAMAGE TO NAIL; OPEN WOUND OF TOE (S) NOS,1/1/2014,T
CR0270,B65.2,SCHISTOSOMIASIS DUE TO SCHISTOSOMA JAPONICUM,1/1/2014,T
CR0270,T00.0,SUPERFICIAL INJURIES INVOLVING HEAD WITH NECK,1/1/2014,T
CR0271,N40,"HYPERPLASIA OF PROSTATE; ADENOFIBROMATOUS HYPERTROPHY OF PROSTATE; ADENOMA (BENIGN)OF PROSTATE ; ENLARGEMENT  OF PROSTATE (BENIGN);  FIBROADENOMA OF PROSTATE; FIBROMA OF PROSTATE; HYPERTROPHY OF PROSTATE (BENIGN); MYOMA OF PROSTATE; MEDIAN BAR (PROSTATE),",1/1/2014,T
CR0271,N42.2,ATROPHY OF PROSTATE,1/1/2014,T
CR0271,N41.9,"INFLAMMATORY DISEASE OF PROSTATE, UNSPECIFIED; PROSTATITIS NOS",1/1/2014,T
CR0271,N42.1,CONGESTION AND HAEMORRHAGE OF PROSTATE,1/1/2014,T
CR0271,N42.0,CALCULUS OF PROSTATE; PROSTATIC STONE,1/1/2014,T
CR0271,N42.9,"DISORDER OF PROSTATE, UNSPECIFIED",1/1/2014,T
CR0271,N41.1,CHRONIC PROSTATITIS,1/1/2014,T
CR0271,N41.2,ABSCESS OF PROSTATE,1/1/2014,T
CR0271,N41.3,PROSTATOCYSTITIS,1/1/2014,T
CR0271,N41.8,OTHER INFLAMMATORY DISEASES OF PROSTATE,1/1/2014,T
CR0271,N42.8,OTHER SPECIFIED DISORDERS OF PROSTATE,1/1/2014,T
CR0271,N41.0,ACUTE PROSTATITIS,1/1/2014,T
CR0272,O88.1,AMNIOTIC FLUID EMBOLISM,1/1/2014,T
CR0272,O86.1,OTHER INFECTION OF GENITAL TRACT FOLLOWING DELIVERY; CERVICITIS FOLLOWING DELIVERY; VAGINITIS FOLLOWING DELIVERY,1/1/2014,T
CR0272,O88.2,OBSTETRIC BLOOD-CLOT EMBOLISM; OBSTETRIC PULMONARY EMBOLISM NOS; PUERPERAL PULMONARY EMBOLISM NOS,1/1/2014,T
CR0272,O87.8,OTHER VENOUS COMPLICATIONS IN THE PUERPERIUM; GENITAL VARICES IN THE PUERPERIUM,1/1/2014,T
CR0272,O86.0,INFECTION OF OBSTETRIC SURGICAL WOUND; INFECTED CAESAREAN SECTION WOUND FOLLOWING DELIVERY; INFECTED PERINEAL REPAIR FOLLOWING DELIVERY,1/1/2014,T
CR0272,O86.2,URINARY TRACT INFECTION FOLLOWING DELIVERY,1/1/2014,T
CR0272,O86.3,OTHER GENITOURINARY TRACT INFECTIONS FOLLOWING DELIVERY; PUERPERAL GENITOURINARY TRACT INFECTION NOS,1/1/2014,T
CR0272,O86.4,PYREXIA OF UNKNOWN ORIGIN FOLLOWING DELIVERY; PUERPERAL INFECTION NOS; PUERPERAL PYREXIA NOS,1/1/2014,T
CR0272,O86.8,OTHER SPECIFIED PUERPERA LINFECTIONS,1/1/2014,T
CR0272,O87.0,SUPERFICIAL THROMBOPHLEBITIS IN THE PUERPERIUM,1/1/2014,T
CR0272,O87.1,"DEEP PHLEBOTHROMBOSIS IN THE PUERPERIUM; DEEP-VEIN THROMBOSIS, POSTPARTUM; PELVIC THROMBOPHLEBITIS, POSTPARTUM",1/1/2014,T
CR0272,O87.2,HAEMORRHOIDS IN THE PUERPERIUM,1/1/2014,T
CR0272,O90.8,"OTHER COMPLICATIONS OF THE PUERPERIUM, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0272,O89.1,CARDIAC COMPLICATIONS OF ANAESTHESIA DURING THE PUERPERIUM; CARDIAC ARREST DUE TO ANAESTHESIA DURING THE PUERPERIUM; CARDIAC FAILURE DUE TO ANAESTHESIA DURING THE PUERPERIUM,1/1/2014,T
CR0272,O89.2,CENTRAL NERVOUS SYSTEM COMPLICATIONS OF ANAESTHESIA DURING THE PUERPERIUM; CEREBRAL ANOXIA DUE TO ANAESTHESIA DURING THE PUERPERIUM,1/1/2014,T
CR0272,O15.2,ECLAMPSIA IN THE PUERPERIUM,1/1/2014,T
CR0272,O90.4,POSTPARTUM ACUTE RENAL FAILURE; HEPATORENAL SYNDROME FOLLOWING LABOUR AND DELIVERY,1/1/2014,T
CR0272,O90.3,CARDIOMYOPATHY IN THE PUERPERIUM,1/1/2014,T
CR0272,O89.0,PULMONARY COMPLICATIONS OF ANAESTHESIA DURING THE PUERPERIUM; ASPIRATION PNEUMONITIS DUE TO ANAESTHESIA DURING THE PUERPERIUM;  INHALATION OF STOMACH CONTENTS OR SECRETIONS NOS DUE TO ANAESTHESIA DURING THE PUERPERIUM MENDELSON'S SYNDROME  DUE TO ANAEST,1/1/2014,T
CR0272,O85,PUERPERAL SEPSIS; PUERPERAL ENDOMETRITIS;  PUERPERAL  FEVER;  PUERPERAL  PERITONITIS; PUERPERAL  SEPTICAEMIA,1/1/2014,T
CR0272,O90.9,"COMPLICATION OF THE PUERPERIUM, UNSPECIFIED",1/1/2014,T
CR0272,O90.5,POSTPARTUM THYROIDITIS,1/1/2014,T
CR0272,O90.2,HAEMATOMA OF OBSTETRIC WOUND,1/1/2014,T
CR0272,O90.1,DISRUPTION OF PERINEAL OBSTETRIC WOUND; DISRUPTION OF WOUND OF EPISIOTOMY; DISRUPTION OF WOUND OF PERINEAL LACERATION; SECONDARY PERINEAL TEAR,1/1/2014,T
CR0272,O90.0,DISRUPTION OF CAESAREAN SECTION WOUND,1/1/2014,T
CR0272,O89.4,SPINAL AND EPIDURAL ANAESTHESIA-INDUCED HEADACHE DURING THE PUERPERIUM,1/1/2014,T
CR0272,O89.8,OTHER COMPLICATIONS OF ANAESTHESIA DURING THE PUERPERIUM,1/1/2014,T
CR0272,O89.9,"COMPLICATION OF ANAESTHESIA DURING THE PUERPERIUM, UNSPECIFIED",1/1/2014,T
CR0273,P28.4,OTHER APNOEA OF NEWBORN,1/1/2014,T
CR0273,P20.0,INTRAUTERINE HYPOXIA FIRST NOTED BEFORE ONSET OF LABOUR,1/1/2014,T
CR0273,P28.2,CYANOTIC ATTACKS OF NEWBORN,1/1/2014,T
CR0273,P25.8,OTHER CONDITIONS RELATED TO INTERSTITIAL EMPHYSEMA ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P22.0,RESPIRATORY DISTRESS SYNDROME OF NEWBORN; HYALINE MEMBRANE DISEASE,1/1/2014,T
CR0273,P28.1,"OTHER AND UNSPECIFIED ATELECTASIS OF NEWBORN; ATELECTASIS, NOS; ATELECTASIS, PARTIAL; ATELECTASIS, SECONDARY; RESORPTION ATELECTASIS WITHOUT RESPIRATORY DISTRESS SYNDROME",1/1/2014,T
CR0273,P28.0,PRIMARY ATELECTASIS OF NEWBORN; PRIMARY FAILURE TO EXPAND TERMINAL RESPIRATORY UNITS; PULMONARY HYPOPLASIA ASSOCIATED WITH SHORT GESTATION; PULMONARY IMMATURITY NOS,1/1/2014,T
CR0273,P27.9,UNSPECIFIED CHRONIC RESPIRATORY DISEASE ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P27.8,OTHER CHRONIC RESPIRATORY DISEASES ORIGINATING IN THE PERINATAL PERIOD; CONGENITAL PULMONARY FIBROSIS; VENTILATOR LUNG IN NEWBORN,1/1/2014,T
CR0273,P27.1,BRONCHOPULMONARY DYSPLASIA ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P27.0,WILSON-MIKITY SYNDROME; PULMONARY DYSMATURITY,1/1/2014,T
CR0273,P26.9,UNSPECIFIED PULMONARY HAEMORRHAGE ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P22.9,"RESPIRATORY DISTRESS OF NEWBORN, UNSPECIFIED",1/1/2014,T
CR0273,P25.2,PNEUMOMEDIASTINUM ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P20.1,INTRAUTERINE HYPOXIA FIRST NOTED DURING LABOUR AND DELIVERY,1/1/2014,T
CR0273,P20.9,"INTRAUTERINE HYPOXIA, UNSPECIFIED",1/1/2014,T
CR0273,P21.1,"MILD AND MODERATE BIRTH ASPHYXIA; NORMAL RESPIRATION NOT ESTABLISHED WITHIN ONE MINUTE, BUT HEART RATE 100 OR ABOVE, SOME MUSCLE TONE PRESENT, SOME RESPONSE TO STIMULATION; ASPHYXIA WITH 1-MINUTE APGAR SCORE 4-7; BLUE ASPHYXIA",1/1/2014,T
CR0273,P28.8,OTHER SPECIFIED RESPIRATORY CONDITIONS OF NEWBORN; CONGENITAL LARYNGEAL STRIDOR NOS; SNUFFLES IN NEWBORN,1/1/2014,T
CR0273,P22.1,TRANSIENT TACHYPNOEA OF NEWBORN,1/1/2014,T
CR0273,P24.1,NEONATAL ASPIRATION OF AMNIOTIC FLUID AND MUCUS;ASPIRATION OF LIQUOR (AMNII),1/1/2014,T
CR0273,P24.2,NEONATAL ASPIRATION OF BLOOD,1/1/2014,T
CR0273,P24.3,NEONATAL ASPIRATION OF MILK AND REGURGITATED FOOD,1/1/2014,T
CR0273,P24.8,OTHER NEONATAL ASPIRATION SYNDROMES,1/1/2014,T
CR0273,P24.9,"NEONATAL ASPIRATION SYNDROME, UNSPECIFIED; NEONATAL ASPIRATION PNEUMONIA NOS",1/1/2014,T
CR0273,P25.0,INTERSTITIAL EMPHYSEMA ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P25.1,PNEUMOTHORAX ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P21.0,"SEVERE BIRTH ASPHYXIA; PULSE LESS THAN 100 PER MINUTE AT BIRTH AND FALLING OR STEADY, RESPIRATION ABSENT OR GASPING, COLOUR POOR, TONE ABSENT;  ASPHYXIA WITH 1-MINUTE APGAR SCORE 0-3; WHITE ASPHYXIA",1/1/2014,T
CR0273,P21.9,"BIRTH ASPHYXIA, UNSPECIFIED; ANOXIA, NOS; ASPHYXIA, NOS; HYPOXIA, NOS",1/1/2014,T
CR0273,P26.0,TRACHEOBRONCHIAL HAEMORRHAGE ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P26.1,MASSIVE PULMONARY HAEMORRHAGE ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P26.8,OTHER PULMONARY HAEMORRHAGES ORIGINATING IN THE PERINATAL PERIOD,1/1/2014,T
CR0273,P28.5,RESPIRATORY FAILURE OF NEWBORN,1/1/2014,T
CR0273,P24.0,NEONATAL ASPIRATION OF MECONIUM,1/1/2014,T
CR0273,P28.3,PRIMARY SLEEP APNOEA OF NEWBORN; LEEP APNOEA OF NEWBORN NOS,1/1/2014,T
CR0273,P29.9,"CARDIOVASCULAR DISORDER ORIGINATING IN THE PERINATAL PERIOD, UNSPECIFIED",1/1/2014,T
CR0273,P29.3,PERSISTENT FETAL CIRCULATION; DELAYED CLOSURE OF DUCTUS ARTERIOSUS; PERSISTENT PULMONARY HYPERTENSION OF NEWBORN,1/1/2014,T
CR0273,P22.8,OTHER RESPIRATORY DISTRESS OF NEWBORN,1/1/2014,T
CR0274,I26.0,PULMONARY EMBOLISM WITH MENTION OF ACUTE COR PULMONALE; ACUTE COR PULMONALE NOS,1/1/2014,T
CR0274,I26.9,PULMONARY EMBOLISM WITHOUT MENTION OF ACUTE COR PULMONALE; PULMONARY EMBOLISM NOS,1/1/2014,T
CR0275,I27.0,PRIMARY PULMONARY HYPERTENSION,1/1/2014,T
CR0275,I27.9,"PULMONARY HEART DISEASE, UNSPECIFIED; CHRONIC CARDIOPULMONARY DISEASE; CHRONIC COR PULMONALE NOS",1/1/2014,T
CR0275,I27.8,OTHER SPECIFIED PULMONARY HEART DISEASES,1/1/2014,T
CR0275,I27.1,KYPHOSCOLIOTIC HEART DISEASE,1/1/2014,T
CR0275,I27.2,OTHER SECONDARY PULMONARY HYPERTENSION; PULMONARY ARTERY HYPERTENSION,1/1/2014,T
CR0276,A15.0,"TUBERCULOSIS OF LUNG, CONFIRMED BY SPUTUM MICROSCOPY WITH OR WITHOUT CULTURE; TUBERCULOUS BRONCHIECTASIS, CONFIRMED BY SPUTUM MICROSCOPY WITH OR WITHOUT CULTURE; TUBERCULOUS FIBROSIS OF LUNG, CONFIRMED BY SPUTUM MICROSCOPY WITH OR WITHOUT CULTURE; TUBERCU",1/1/2014,T
CR0277,N11.0,NONOBSTRUCTIVE REFLUX-ASSOCIATED CHRONIC PYELONEPHRITIS; CHRONIC PYELONEPHRITIS ASSOCIATED WITH VESICOURETERAL REFLUX,1/1/2014,T
CR0277,N11.1,"CHRONIC OBSTRUCTIVE PYELONEPHRITIS; CHRONIC PYELONEPHRITIS ASSOCIATED WITH ANOMALY OF [PELVIURETERIC JUNCTION, PYELOURETERIC JUNCTION, URETER]; CHRONIC PYELONEPHRITIS ASSOCIATED WITH KINKING OF [PELVIURETERIC JUNCTION, PYELOURETERIC JUNCTION, URETER]; CHR",1/1/2014,T
CR0277,N11.8,OTHER CHRONIC TUBULO-INTERSTITIAL NEPHRITIS; NONOBSTRUCTIVE CHRONIC PYELONEPHRITIS NOS,1/1/2014,T
CR0278,D60.0,CHRONIC ACQUIRED PURE RED CELL APLASIA,1/1/2014,T
CR0278,D60.8,OTHER ACQUIRED PURE RED CELL APLASIAS,1/1/2014,T
CR0278,D60.9,"ACQUIRED PURE RED CELL APLASIA, UNSPECIFIED",1/1/2014,T
CR0279,N28.0,ISCHAEMIA AND INFARCTION OF KIDNEY; EMBOLISM OF RENAL ARTERY; OBSTRUCTION OF RENAL ARTERY; OCCLUSION OF RENAL ARTERY; THROMBOSIS OF RENAL ARTERY; RENAL INFARCT,1/1/2014,T
CR0280,N15.1,RENAL AND PERINEPHRIC ABSCESS,1/1/2014,T
CR0280,N34.0,URETHRAL ABSCESS; ABSCESS OF COWPER'S GLAND; ABSCESS OF LITTRé'S GLAND; PERIURETHRAL ABSCESS  ; ABSCESS OF URETHRAL GLAND,1/1/2014,T
CR0280,N30.8,OTHER CYSTITIS; ABSCESS OF BLADDER,1/1/2014,T
CR0281,J68.8,"OTHER RESPIRATORY CONDITIONS DUE TO CHEMICALS, GASES, FUMES AND VAPOURS",1/1/2014,T
CR0281,J70.9,RESPIRATORY CONDITIONS DUE TO UNSPECIFIED EXTERNAL AGENT,1/1/2014,T
CR0281,J68.3,"OTHER ACUTE AND SUBACUTE RESPIRATORY CONDITIONS DUE TO CHEMICALS, GASES, FUMES AND VAPOURS; REACTIVE AIRWAYS DYSFUNCTION SYNDROME; HYPERACTIVE AIRWAY DISEASE",1/1/2014,T
CR0281,J68.2,"UPPER RESPIRATORY INFLAMMATION DUE TO CHEMICALS, GASES, FUMES AND VAPOURS, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0281,J68.1,"ACUTE PULMONARY OEDEMA DUE TO CHEMICALS, GASES, FUMES AND VAPOURS; ACUTE CHEMICAL PULMONARY OEDEMA",1/1/2014,T
